ID;İlçe Adı;Mahalle;Sokak;İhbar Tipi;Tahmini Zarar;Yangın Cinsi;Yangın Nedeni;Müdahale Eden Amirlik;İhbar Saati;Çıkış Tarihi;Olay Yerine Ulaşım Saati;Yangın Söndürme Saati;Geri Dönüş Saati
7810;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Araç Yangını;Tespit Edilemedi;Karesi Grup Amirliği;06.04.2019 03:36:00;06.04.2019 03:37:00;06.04.2019 03:40:00;06.04.2019 04:08:00;06.04.2019 04:15:00
7809;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Elektrik Kontağı;Karesi Grup Amirliği;02.04.2019 14:02:00;02.04.2019 14:03:00;02.04.2019 14:05:00;02.04.2019 14:15:00;02.04.2019 14:20:00
7808;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Araç Yangını;Elektrik Kontağı;Karesi Grup Amirliği;24.03.2019 19:59:00;24.03.2019 20:01:00;24.03.2019 20:04:00;24.03.2019 20:10:00;24.03.2019 20:16:00
7807;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Araç Yangını;Tespit Edilemedi;Karesi Grup Amirliği;24.03.2019 00:46:00;24.03.2019 00:47:00;24.03.2019 00:53:00;24.03.2019 01:04:00;24.03.2019 01:09:00
7806;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Dikkatsizlik;Karesi Grup Amirliği;19.03.2019 16:25:00;19.03.2019 16:26:00;19.03.2019 16:29:00;;19.03.2019 16:37:00
7805;KARESİ;PAŞAALANI;;ASILSIZ_IHBAR;;Asılsız İhbar;;Karesi Grup Amirliği;12.03.2019 15:05:00;12.03.2019 15:06:00;12.03.2019 15:10:00;12.03.2019 15:20:00;12.03.2019 15:25:00
7804;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;İşyeri Yangını;Tespit Edilemedi;Karesi Grup Amirliği;11.03.2019 15:40:00;11.03.2019 15:41:00;11.03.2019 15:45:00;11.03.2019 16:55:00;11.03.2019 17:00:00
7803;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Karesi Grup Amirliği;27.02.2019 18:57:00;27.02.2019 18:57:00;27.02.2019 19:00:00;27.02.2019 19:05:00;27.02.2019 19:09:00
7802;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Diğer Yangınlar;Şüpheli;Karesi Grup Amirliği;17.02.2019 02:15:00;17.02.2019 02:16:00;17.02.2019 02:20:00;17.02.2019 02:25:00;17.02.2019 02:35:00
7801;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;KISMEN;Araç Yangını;Elektrik Kontağı;Karesi Grup Amirliği;31.12.2018 13:14:00;31.12.2018 13:15:00;31.12.2018 13:18:00;31.12.2018 13:22:00;31.12.2018 13:54:00
7800;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Araç Yangını;Arıza;Karesi Grup Amirliği;12.11.2018 22:48:00;12.11.2018 22:49:00;12.11.2018 22:51:00;12.11.2018 22:58:00;12.11.2018 23:03:00
7799;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Kasıt;Karesi Grup Amirliği;10.11.2018 15:57:00;10.11.2018 15:58:00;10.11.2018 16:03:00;10.11.2018 16:10:00;10.11.2018 16:30:00
7798;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Kasıt;Karesi Grup Amirliği;04.11.2018 01:55:00;04.11.2018 01:59:00;04.11.2018 02:05:00;04.11.2018 02:10:00;04.11.2018 02:15:00
7797;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Asılsız İhbar;Dikkatsizlik;Karesi Grup Amirliği;29.10.2018 00:06:00;29.10.2018 00:08:00;29.10.2018 00:10:00;29.10.2018 00:20:00;29.10.2018 00:25:00
7796;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;TAMAMEN;İşyeri Yangını;Tespit Edilemedi;Karesi Grup Amirliği;27.10.2018 03:14:00;27.10.2018 03:15:00;27.10.2018 03:18:00;27.10.2018 08:30:00;27.10.2018 12:30:00
7795;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;KISMEN;Araç Yangını;Elektrik Kontağı;Karesi Grup Amirliği;06.09.2018 14:56:00;06.09.2018 14:57:00;06.09.2018 15:02:00;06.09.2018 15:30:00;06.09.2018 15:48:00
7794;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Şüpheli;Karesi Grup Amirliği;30.08.2018 10:14:00;30.08.2018 10:15:00;30.08.2018 10:19:00;30.08.2018 10:30:00;30.08.2018 10:58:00
7793;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Diğer;Karesi Grup Amirliği;29.08.2018 02:52:00;29.08.2018 02:53:00;29.08.2018 03:00:00;29.08.2018 03:32:00;29.08.2018 03:39:00
7792;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;KISMEN;Ev Yangını;Elektrik Kontağı;Karesi Grup Amirliği;28.08.2018 03:30:00;28.08.2018 03:31:00;28.08.2018 03:33:00;28.08.2018 04:00:00;28.08.2018 04:28:00
7791;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;KISMEN;İşyeri Yangını;Tedbirsizlik;Karesi Grup Amirliği;04.08.2018 01:40:00;04.08.2018 01:41:00;04.08.2018 01:45:00;04.08.2018 01:55:00;04.08.2018 02:55:00
7790;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Araç Yangını;Elektrik Kontağı;Karesi Grup Amirliği;04.07.2018 21:18:00;04.07.2018 21:18:00;04.07.2018 21:20:00;04.07.2018 21:21:00;04.07.2018 21:35:00
7789;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Araç Yangını;Elektrik Kontağı;Karesi Grup Amirliği;22.06.2018 19:13:00;22.06.2018 19:14:00;22.06.2018 19:19:00;22.06.2018 19:27:00;22.06.2018 19:30:00
7788;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;İşyeri Yangını;Kasıt;Karesi Grup Amirliği;14.06.2018 02:47:00;14.06.2018 02:48:00;14.06.2018 02:51:00;14.06.2018 02:57:00;14.06.2018 02:59:00
7787;KARESİ;PAŞAALANI;;ASILSIZ_IHBAR;;Asılsız İhbar;;Karesi Grup Amirliği;05.06.2018 01:13:00;05.06.2018 01:15:00;05.06.2018 01:17:00;05.06.2018 01:19:00;05.06.2018 01:22:00
7786;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Tespit Edilemedi;Karesi Grup Amirliği;01.06.2018 14:11:00;01.06.2018 14:12:00;01.06.2018 14:21:00;01.06.2018 14:42:00;01.06.2018 14:55:00
7785;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;KISMEN;İşyeri Yangını;Elektrik Kontağı;Karesi Grup Amirliği;16.04.2018 07:55:00;16.04.2018 07:56:00;16.04.2018 07:58:00;;16.04.2018 08:28:00
7784;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Araç Yangını;Diğer;Karesi Grup Amirliği;13.04.2018 16:28:00;13.04.2018 16:29:00;13.04.2018 16:34:00;13.04.2018 16:45:00;13.04.2018 16:50:00
7783;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Diğer Yangınlar;Tespit Edilemedi;Karesi Grup Amirliği;07.04.2018 18:04:00;07.04.2018 18:05:00;07.04.2018 18:06:00;07.04.2018 18:29:00;07.04.2018 18:30:00
7782;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;TAMAMEN;Araç Yangını;Tespit Edilemedi;Karesi Grup Amirliği;28.03.2018 21:57:00;28.03.2018 21:58:00;28.03.2018 22:03:00;28.03.2018 22:25:00;28.03.2018 22:34:00
7781;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Karesi Grup Amirliği;22.03.2018 20:21:00;22.03.2018 20:22:00;22.03.2018 20:24:00;22.03.2018 20:40:00;22.03.2018 20:45:00
7780;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;KISMEN;Araç Yangını;Tedbirsizlik;Karesi Grup Amirliği;08.03.2018 11:59:00;08.03.2018 12:00:00;08.03.2018 12:04:00;08.03.2018 12:29:00;08.03.2018 12:34:00
7779;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Tedbirsizlik;Karesi Grup Amirliği;18.02.2018 15:03:00;18.02.2018 15:04:00;18.02.2018 15:09:00;18.02.2018 15:35:00;18.02.2018 15:39:00
7778;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;KISMEN;İşyeri Yangını;Tedbirsizlik;Karesi Grup Amirliği;22.01.2018 15:50:00;22.01.2018 15:51:00;22.01.2018 15:54:00;22.01.2018 17:35:00;22.01.2018 17:41:00
7777;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Karesi Grup Amirliği;28.12.2017 15:22:00;28.12.2017 15:23:00;28.12.2017 15:28:00;28.12.2017 15:30:00;28.12.2017 16:17:00
7776;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;KISMEN;Araç Yangını;Dikkatsizlik;Karesi Grup Amirliği;23.12.2017 17:57:00;23.12.2017 17:58:00;23.12.2017 18:03:00;23.12.2017 18:12:00;23.12.2017 18:14:00
7775;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;KISMEN;Araç Yangını;Dikkatsizlik;Karesi Grup Amirliği;22.10.2017 17:38:00;22.10.2017 17:38:00;22.10.2017 17:41:00;22.10.2017 17:58:00;22.10.2017 18:04:00
7774;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;KISMEN;Baca Yangını;Tedbirsizlik;Karesi Grup Amirliği;21.10.2017 16:49:00;21.10.2017 16:49:00;21.10.2017 16:50:00;21.10.2017 16:50:00;21.10.2017 17:03:00
7773;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Dikkatsizlik;Karesi Grup Amirliği;21.10.2017 13:35:00;21.10.2017 13:35:00;21.10.2017 13:40:00;21.10.2017 13:40:00;21.10.2017 14:10:00
7772;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;KISMEN;Araç Yangını;Tespit Edilemedi;Karesi Grup Amirliği;09.10.2017 19:14:00;09.10.2017 19:15:00;09.10.2017 19:17:00;;09.10.2017 19:40:00
7771;KARESİ;PAŞAALANI;;ASILSIZ_IHBAR;;Tedbir Amaçlı;Yangın Zannı;Karesi Grup Amirliği;02.04.2018 18:59:00;02.04.2018 18:59:00;02.04.2018 19:03:00;02.04.2018 19:11:00;02.04.2018 19:14:00
7770;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Karesi Grup Amirliği;29.03.2018 16:05:00;29.03.2018 16:06:00;29.03.2018 16:08:00;29.03.2018 16:22:00;29.03.2018 16:22:00
7769;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Diğer Yangınlar;Tedbirsizlik;Karesi Grup Amirliği;22.02.2018 20:33:00;22.02.2018 20:37:00;22.02.2018 20:41:00;22.02.2018 20:53:00;22.02.2018 20:56:00
7768;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Elektrik Kontağı;Karesi Grup Amirliği;13.02.2018 12:41:00;13.02.2018 12:42:00;13.02.2018 12:47:00;13.02.2018 13:02:00;13.02.2018 13:07:00
7767;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Karesi Grup Amirliği;04.11.2017 02:38:00;04.11.2017 02:38:00;04.11.2017 02:41:00;04.11.2017 02:48:00;04.11.2017 02:52:00
7766;KARESİ;PAŞAALANI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;;Karesi Grup Amirliği;12.10.2017 13:05:00;12.10.2017 13:06:00;12.10.2017 13:10:00;12.10.2017 13:25:00;12.10.2017 13:30:00
7765;BİGADİÇ;PANAYIR;;YUZ_ON_IKI_CAGRI;KISMEN;Diğer Yangınlar;Tedbirsizlik;Bigadiç Grup Amirliği;06.09.2018 00:30:00;06.09.2018 00:31:00;06.09.2018 01:36:00;06.09.2018 02:10:00;06.09.2018 03:10:00
7764;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Dikkatsizlik;Merkez Grup Amirliği;10.11.2019 12:40:00;10.11.2019 12:41:00;10.11.2019 12:55:00;10.11.2019 13:00:00;10.11.2019 13:15:00
7763;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Şüpheli;Merkez Grup Amirliği;05.11.2019 18:41:00;05.11.2019 18:42:00;05.11.2019 18:57:00;05.11.2019 19:12:00;05.11.2019 19:28:00
7762;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;KISMEN;Araç Yangını;Arıza;Merkez Grup Amirliği;06.10.2019 20:03:00;06.10.2019 20:04:00;06.10.2019 20:05:00;06.10.2019 21:46:00;09.10.2019 22:02:00
7761;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Merkez Grup Amirliği;27.09.2019 13:57:00;27.09.2019 13:58:00;27.09.2019 14:05:00;27.09.2019 14:28:00;27.09.2019 14:34:00
7760;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Tedbir Amaçlı;Tatbikat;Merkez Grup Amirliği;19.09.2019 08:59:00;19.09.2019 09:00:00;19.09.2019 09:05:00;19.09.2019 14:40:00;19.09.2019 14:50:00
7759;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Merkez Grup Amirliği;16.09.2019 13:29:00;16.09.2019 13:30:00;16.09.2019 13:35:00;16.09.2019 14:00:00;16.09.2019 14:10:00
7758;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Kasıt;Merkez Grup Amirliği;05.09.2019 16:10:00;05.09.2019 16:11:00;05.09.2019 16:19:00;05.09.2019 16:36:00;05.09.2019 16:46:00
7757;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Anız Yangını;Şüpheli;Merkez Grup Amirliği;02.07.2019 15:25:00;02.07.2019 15:26:00;02.07.2019 15:28:00;02.07.2019 17:25:00;02.07.2019 17:30:00
7756;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Elektrik Kontağı;Merkez Grup Amirliği;24.06.2019 15:04:00;24.06.2019 15:05:00;24.06.2019 15:07:00;24.06.2019 15:33:00;24.06.2019 15:39:00
7755;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Yangın Zannı;Merkez Grup Amirliği;10.06.2019 23:40:00;10.06.2019 23:42:00;11.06.2019 00:00:00;11.06.2019 00:34:00;11.06.2019 00:40:00
7754;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Kasıt;Merkez Grup Amirliği;28.05.2019 14:40:00;28.05.2019 14:41:00;28.05.2019 14:45:00;28.05.2019 14:54:00;28.05.2019 15:03:00
7753;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;KISMEN;İşyeri Yangını;Tedbirsizlik;Merkez Grup Amirliği;26.05.2019 17:17:00;26.05.2019 17:18:00;26.05.2019 17:27:00;26.05.2019 18:20:00;26.05.2019 18:32:00
7752;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Kasıt;Merkez Grup Amirliği;21.04.2019 20:19:00;21.04.2019 20:22:00;21.04.2019 20:29:00;21.04.2019 20:51:00;21.04.2019 21:56:00
7751;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Kasıt;Merkez Grup Amirliği;28.03.2019 12:56:00;28.03.2019 12:57:00;28.03.2019 13:06:00;28.03.2019 13:27:00;28.03.2019 13:36:00
7750;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Merkez Grup Amirliği;13.11.2018 14:34:00;13.11.2018 14:35:00;13.11.2018 14:48:00;13.11.2018 15:20:00;13.11.2018 15:37:00
7749;ALTIEYLÜL;PAMUKÇU;;ASILSIZ_IHBAR;;Asılsız İhbar;Asılsız İhbar;Merkez Grup Amirliği;11.11.2018 19:39:00;11.11.2018 19:40:00;11.11.2018 19:45:00;11.11.2018 19:55:00;11.11.2018 20:00:00
7748;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Sigara;Merkez Grup Amirliği;04.11.2018 18:55:00;04.11.2018 18:56:00;04.11.2018 19:03:00;04.11.2018 19:50:00;04.11.2018 19:58:00
7747;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Kasıt;Merkez Grup Amirliği;30.10.2018 14:07:00;30.10.2018 14:08:00;30.10.2018 14:13:00;30.10.2018 14:30:00;30.10.2018 14:40:00
7746;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Sigara;Merkez Grup Amirliği;24.09.2018 12:02:00;24.09.2018 12:03:00;24.09.2018 12:14:00;24.09.2018 20:20:00;24.09.2018 20:33:00
7745;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Sigara;Merkez Grup Amirliği;18.09.2018 13:25:00;18.09.2018 13:26:00;18.09.2018 13:30:00;18.09.2018 13:43:00;18.09.2018 13:50:00
7744;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Kasıt;Merkez Grup Amirliği;17.09.2018 11:03:00;17.09.2018 11:04:00;17.09.2018 11:10:00;17.09.2018 11:30:00;17.09.2018 11:38:00
7743;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Tedbir Amaçlı;Diğer;Merkez Grup Amirliği;12.09.2018 20:16:00;12.09.2018 20:17:00;12.09.2018 20:24:00;12.09.2018 21:44:00;12.09.2018 21:49:00
7742;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;TAMAMEN;Araç Yangını;Diğer;Merkez Grup Amirliği;31.08.2018 04:04:00;31.08.2018 04:05:00;31.08.2018 04:22:00;31.08.2018 06:25:00;31.08.2018 06:44:00
7741;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Elektrik Kontağı;Merkez Grup Amirliği;19.08.2018 16:04:00;19.08.2018 16:05:00;19.08.2018 16:09:00;19.08.2018 16:24:00;19.08.2018 16:41:00
7740;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;KISMEN;Anız Yangını;Sigara;Merkez Grup Amirliği;19.08.2018 15:10:00;19.08.2018 15:11:00;19.08.2018 15:14:00;19.08.2018 16:00:00;19.08.2018 16:41:00
7739;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Tespit Edilemedi;Merkez Grup Amirliği;15.08.2018 23:49:00;15.08.2018 23:50:00;16.08.2018 00:15:00;16.08.2018 03:04:00;16.08.2018 03:30:00
7738;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Orman Yangını;Tespit Edilemedi;Merkez Grup Amirliği;15.08.2018 23:49:00;15.08.2018 23:50:00;16.08.2018 00:15:00;16.08.2018 03:04:00;16.08.2018 03:30:00
7737;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Tespit Edilemedi;Merkez Grup Amirliği;06.08.2018 10:04:00;06.08.2018 10:05:00;06.08.2018 10:10:00;06.08.2018 10:51:00;06.08.2018 10:56:00
7736;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Elektrik Kontağı;Merkez Grup Amirliği;04.08.2018 14:26:00;04.08.2018 14:27:00;04.08.2018 14:30:00;04.08.2018 14:40:00;04.08.2018 14:44:00
7735;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Tespit Edilemedi;Merkez Grup Amirliği;19.07.2018 14:29:00;19.07.2018 14:30:00;19.07.2018 14:32:00;19.07.2018 14:55:00;19.07.2018 15:00:00
7734;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Elektrik Kontağı;Merkez Grup Amirliği;12.07.2018 10:42:00;12.07.2018 10:43:00;12.07.2018 11:04:00;12.07.2018 11:36:00;12.07.2018 12:05:00
7733;ALTIEYLÜL;PAMUKÇU;;DIGER;KISMEN;Ot Yangını;Dikkatsizlik;Merkez Grup Amirliği;04.07.2018 10:20:00;04.07.2018 10:22:00;04.07.2018 10:27:00;04.07.2018 12:15:00;04.07.2018 12:20:00
7732;ALTIEYLÜL;PAMUKÇU;;ASILSIZ_IHBAR;;Asılsız İhbar;Asılsız İhbar;Merkez Grup Amirliği;25.04.2018 21:00:00;25.04.2018 21:01:00;25.04.2018 21:15:00;;25.04.2018 21:34:00
7731;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Kasıt;Merkez Grup Amirliği;20.04.2018 20:44:00;20.04.2018 20:45:00;20.04.2018 21:00:00;20.04.2018 21:15:00;20.04.2018 21:33:00
7730;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Tespit Edilemedi;Merkez Grup Amirliği;14.04.2018 20:07:00;14.04.2018 20:08:00;14.04.2018 20:27:00;14.04.2018 20:55:00;14.04.2018 21:25:00
7729;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;KISMEN;Çöp Yangını;Diğer;Merkez Grup Amirliği;20.12.2017 12:22:00;20.12.2017 12:23:00;20.12.2017 12:40:00;20.12.2017 13:39:00;20.12.2017 13:48:00
7728;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;KISMEN;Araç Yangını;Arıza;Merkez Grup Amirliği;30.10.2017 20:07:00;30.10.2017 20:08:00;30.10.2017 20:15:00;30.10.2017 20:34:00;30.10.2017 20:42:00
7727;ALTIEYLÜL;PAMUKÇU;;YUZ_ON_IKI_CAGRI;KISMEN;Araç Yangını;Arıza;Merkez Grup Amirliği;10.10.2017 18:13:00;10.10.2017 18:14:00;10.10.2017 18:23:00;10.10.2017 19:00:00;10.10.2017 19:10:00
7726;BİGADİÇ;ÖZGÖREN;;YUZ_ON_IKI_CAGRI;KISMEN;Çöp Yangını;Dikkatsizlik;Bigadiç Grup Amirliği;15.11.2018 17:40:00;15.11.2018 17:41:00;15.11.2018 17:49:00;15.11.2018 18:05:00;15.11.2018 18:10:00
7725;BALYA;ÖRENKÖY;;YUZ_ON_IKI_CAGRI;KISMEN;Baca Yangını;Diğer;Balya Grup Amirliği;01.11.2019 13:53:00;01.11.2019 13:54:00;01.11.2019 14:06:00;01.11.2019 14:25:00;01.11.2019 14:40:00
7724;BALYA;ÖRENKÖY;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Diğer;Balya Grup Amirliği;28.08.2019 11:35:00;28.08.2019 11:36:00;28.08.2019 11:55:00;28.08.2019 13:00:00;28.08.2019 13:15:00
7723;BURHANİYE;ÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Burhaniye Grup Amirliği;05.11.2019 03:35:00;05.11.2019 03:36:00;05.11.2019 03:40:00;05.11.2019 04:15:00;05.11.2019 04:20:00
7722;BURHANİYE;ÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Burhaniye Grup Amirliği;27.10.2019 00:49:00;27.10.2019 00:50:00;27.10.2019 00:53:00;27.10.2019 01:03:00;27.10.2019 01:08:00
7721;BURHANİYE;ÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Asılsız İhbar;Asılsız İhbar;Burhaniye Grup Amirliği;24.09.2019 16:26:00;24.09.2019 16:27:00;24.09.2019 16:32:00;24.09.2019 16:55:00;24.09.2019 17:02:00
7720;BURHANİYE;ÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Tespit Edilemedi;Burhaniye Grup Amirliği;22.09.2019 13:34:00;22.09.2019 13:35:00;22.09.2019 13:40:00;22.09.2019 13:55:00;22.09.2019 14:00:00
7719;BURHANİYE;ÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Tedbir Amaçlı;Dikkatsizlik;Burhaniye Grup Amirliği;19.09.2019 09:41:00;19.09.2019 09:42:00;19.09.2019 09:46:00;19.09.2019 10:10:00;19.09.2019 10:14:00
7718;BURHANİYE;ÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Burhaniye Grup Amirliği;15.09.2019 12:40:00;15.09.2019 12:41:00;15.09.2019 12:46:00;15.09.2019 13:00:00;15.09.2019 13:05:00
7717;BURHANİYE;ÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Asılsız İhbar;Asılsız İhbar;Burhaniye Grup Amirliği;06.09.2019 10:34:00;06.09.2019 10:35:00;06.09.2019 10:45:00;06.09.2019 10:50:00;06.09.2019 11:02:00
7716;BURHANİYE;ÖREN;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Tespit Edilemedi;Burhaniye Grup Amirliği;03.09.2019 22:59:00;03.09.2019 23:00:00;03.09.2019 23:05:00;04.09.2019 00:30:00;04.09.2019 00:35:00
7715;BURHANİYE;ÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Asılsız İhbar;Asılsız İhbar;Burhaniye Grup Amirliği;23.08.2019 19:18:00;23.08.2019 19:19:00;23.08.2019 19:25:00;23.08.2019 19:40:00;23.08.2019 19:46:00
